date,1097PC010200JGe,1097PC010250JGe,1097PC031000JGe,1097PC070200JGe,1097PC091500JGe,133715PC050500AGe,133715PC050500FGe,133715PC051000AGe,133715PC051000FGe,133715PC051000JGe,133715PC051100AGe,133715PC051100FGe,144934PC031000AGe,144934PC050500AGe,144934PC051000AGe,17010105PC050500AIS,17010105PC050500JIS,17010105PC051000AIS,17010105PC070200AIS,17010105PC070250AIS,17010105PC080500AIS,17010105PC080500JIS,17010105PC081000AIS,17010105PT070200AIS,17010105PT070250AIS,17010105PT070330AIS,17010105PT070350AIS,17010105PT081000AIS,17010702PC031000AIS,17010702PC050500AIS,17010702PC051000AIS,17010702PC070150FIS,17010702PC070200AIS,17010702PC070250AIS,17010702PC070350AIS,17010702PC070350FIS,17011901PC070200AIS,17011901PC070250AIS,17011901PC070300AIS,17011901PC081000AIS,17011901PT080500AIS,17011901PT080500PIS,17011901PT081000AIS,17011901PT081000PIS,17013059PC050500AIS,17013059PC051000AIS,17013228PC080500AIS,17013228PC081000AIS,17013228PC081000PIS,17013228PT080500AIS,17013228PT081000AIS,17113015PC042000JIS,17113015PC091500JIS,17120701PT021000JNo,17120702PC050250ANo,17120702PC050500ANo,17120702PC051000ANo,17120706PC030500ANo,17120706PC031000ANo,17120706PT070200ANo,17120706PT070250ANo,17121201PC030500ANo,17121201PC031000ANo,17121201PC031000FNo,17121201PC042000ANo,17121201PC060200ANo,17121201PC060500ANo,17121201PC070200ANo,17121201PC070200FNo,17121201PC070250ANo,17121201PC080500ANo,17121201PC081000ANo,17121201PT070200ANo,17121201PT070250ANo,17121201PT070330ANo,17121201PT080500ANo,17121201PT081000ANo,17121201PT081000PNo,17121804PC030500ANo,17121804PC031000ANo,17123003PC030500ANo,17123003PC031000ANo,17123003PC051000ANo,17123003PC051100ANo,17123092PC030500ANo,17123117PC031000JNo,17123117PC042000JNo,17123117PT021000JNo,17133005PC021000JIS,17133005PT020500JIS,17133005PT020750JIS,17133005PT021000JIS,17163165PC060375FIS,17163165PC060400FIS,17163165PE060300FIS,17163165PE060375FIS,17163165PE060500FIS,17163181PC060250FIS,17163181PC060375FIS,17163181PC060375JIS,17163181PC060500FIS,17173040PT020500JIS,17173040PT021000JIS,17173060PC030500AIS,17173060PC031000AIS,17173060PC031000JIS,17173060PC050500AIS,17173060PC051000AIS,17173060PC051000JIS,17181313PC051000AIS,17181313PC060200AIS,17181313PC060250AIS,17181313PC060350AIS,17181313PC060500AIS,17181313PC060500FIS,17181313PC070200AIS,17181313PC070250AIS,17181313PC070350AIS,17181313PC080500AIS,17181313PC080750AIS,17181313PC081000AIS,17181313PT070200AIS,17181313PT070250AIS,17183005PC042000JIS,17183005PC070250JIS,17183015PC051000NIS,17201607PC030500AIS,17201607PC031000AIS,17201607PC070200AIS,17201607PC070250AIS,17201607PC070330AIS,17203004PC051000JIS,17203004PC070200JIS,17213030PC020500JIS,17213030PC021000JIS,17213030PC021000NIS,17223006PC080500AIS,17223006PC081000AIS,17223006PC081000JIS,17223006PC081000PIS,17223006PT080750PIS,17223006PT081000AIS,17223006PT081000JIS,17223006PT081000PIS,172582PC010125AGe,172582PC010200AGe,172582PC010200JGe,172582PC010250AGe,172582PC030500AGe,172582PC030750AGe,172582PC030750FGe,172582PC031000AGe,172582PC060350AGe,172582PC060500AGe,172582PC060500FGe,172582PC070150FGe,172582PC070200AGe,172582PC070250AGe,172582PT070200AGe,172582PT070200FGe,172582PT070250FGe,172582PT070350AGe,17263031PC050250ANo,17263031PC051000ANo,17263282PC051000JNo,172791PC030500AGe,172791PC031000AGe,172791PC050500AGe,172791PC051000AGe,172791PC070200AGe,172791PC070200FGe,172791PC070250AGe,172791PC070250FGe,172791PC081000AGe,172791PT070200AGe,172791PT070200FGe,172791PT070330FGe,172791PT070350AGe,172791PT081000AGe,17320105PC031000JIS,17320105PC070330JIS,207346PC030500AGe,207346PC031000AGe,207456PC021000JGe,207456PC042000JGe,207456PT021000JGe,217974PC081000AGe,217974PC081000JGe,217974PT081000AGe,218037PC091500JGe,219407PM100500JGe,219407PM100500WGe,219407PM101000JGe,219407PM101000WGe,219407PT020500WGe,219407PT021000JGe,221648PC031000AGe,222122PC042000JGe,223707PC020500JGe,223707PC021000JGe,223707PT020500JGe,223707PT021000JGe,224181PC030500AIS,224181PC031000AIS,2577PC050500FGe,2577PC051000FGe,36867PC030500AGe,36867PC031000AGe,37238PC070200FGe,37238PC070250FGe,37238PC070300FGe,37238PC070350FGe,37403PC030500AGe,37403PC031000AGe,37403PC031000JGe,37403PC031100FGe,37403PC060200FGe,37403PC060350AGe,37403PC060500AGe,45245PC020500AGe,45245PC020500JGe,45245PC020750JGe,45245PC021000JGe,45245PC031000JGe,45245PC091500JGe,45245PT020500JGe,45245PT020750JGe,45245PT021000JGe,45245PT091500JGe,48074PC020500JGe,48074PC020750AGe,48074PC021000AGe,48074PC031000AGe,48074PC051000AGe,48074PC051000FGe,48074PC051000JGe,48074PT021000AGe,63154PC021000FGe,63154PC021000JGe,63154PC031000JGe,63154PC042000JGe,63154PC070200JGe,63154PC091500FGe,63154PC091500JGe,63154PC091500WGe,63154PT020500JGe,63154PT021000JGe,63154PT091500JGe,900207PC010150JBe,900207PC010200JBe,900207PC020500ABe,900207PC020500JBe,900207PC020750JBe,900207PC021000JBe,900207PC091500JBe,903291PC021000JBe,903291PC091500JBe,903291PT021000JBe,903291PT091500JBe,903969PC031000AIb,903969PC051000AIb,907521PC021000JIb,907521PC042000JIb,907521PC051000FIb,907521PC051000JIb,907521PC070200JIb,907521PC070250FIb,907521PC070250NIb,907521PC070300FIb,907664PC041000JIS,907664PC042000JIS,908244PC060200AIS,908244PC060250AIS,908244PC060500AIS,908244PC081000AIS,908244PT080500AIS,908244PT080500PIS,908244PT080750AIS,908244PT080750PIS,908244PT081000AIS,908244PT081000PIS,908616PC031000AIb,908616PC051000AIb,909702PC051000AIS,909702PC051000JIS,909702PC081000AIS,909702PC081000JIS,909702PT021000JIS,915306PC051000AIS,915306PC060250AIS,915306PC060500AIS,915306PC070150AIS,915306PC070250AIS,920814PC060200FIb,920814PC060350FIb,920814PC060375FIb,920814PC060400FIb,920814PE060200FIb,920814PE060350FIb,920814PE060375FIb,922361PC051000FIb,922361PC060300FIb,922361PC060375FIb,922361PC060400FIb,922361PC060500FIb,922361PC070250FIb,922361PC070300FIb,922361PE060300FIb,922361PE060500FIb,922711PC060200JIS,922711PC060500NIS,922975PC050750FIb,922975PC051000AIb,922975PC051000FIb,922975PC070250FIb,922975PC070300FIb,922975PC070350FIb,922975PC080500FIb,922975PC080750FIb,923313PC020500JIS,923313PC021000JIS,923313PC041500JIS,923313PC042000JIS,923313PC060300FIS,923313PC060500FIS,923313PC060500JIS,923313PC070200JIS,923313PC070250JIS,923313PC070330JIS,923313PE060250FIS,923313PE060300FIS,923313PE060350FIS,923313PE060500FIS,923313PT020500AIS,923313PT020500JIS,923313PT021000JIS,923313PT070250JIS,923313PT070330JIS,923608PC060250FIb,923896PC042000JIS,923896PC060350JIS,923896PC060500JIS,924267PC010200AIb,924267PC010250AIb,924267PC010250JIb,924267PC031000AIb,924267PC031000JIb,924267PC042000AIb,924267PC051000AIb,924267PC070200AIb,924267PC080500AIb,924267PC081000AIb,924267PC091500AIb,924267PT080500AIb,924267PT081000AIb,924454PC030500FIS,924454PC030750FIS,924454PC031000FIS,924454PC031000JIS,924454PC041000FIS,924454PC041500FIS,924454PC042000FIS,924454PC050500FIS,924454PC050750FIS,924454PC051000FIS,924454PC051000JIS,924454PC060250AIS,924454PC060250FIS,924454PC060300FIS,924454PC060375FIS,924454PC060400FIS,924454PC060500FIS,924454PC081000FIS,924454PE060300FIS,924454PE060375FIS,924454PE060400FIS,924454PE060500FIS,924454PT080500FIS,924454PT080750JIS,924454PT081000JIS,924597PC050500FIb,924597PC051000AIb,924597PC051000FIb,924597PC051000JIb,924716PC091500JIS,925857PC050500AIb,925857PC051000AIb,925857PC051000JIb,926866PC060200AIb,926866PC060200FIb,926866PC060500FIb,927272PC010150JIb,927272PC010180JIb,927272PC010200JIb,927272PC031000JIb,927272PC031000NIb,927272PC091500JIb,928488PC031000AIb,928488PC031000FIb,928488PC051000AIb,928488PC051000FIb,928717PC051000FNo,928717PC060300FNo,928717PC060500FNo,928717PE060300FNo,928717PE060500FNo,928972PC020750JNo,928972PC021000JNo,928972PC021000NNo,928972PT021000JNo,930971PC041500JIS,930971PC042000AIS,930971PC042000JIS,930971PC051000AIS,930971PC051000JIS,930971PC051000PIS,930971PC070250AIS,930971PC070250JIS,930971PT020500AIS,930971PT020500JIS,930971PT021000AIS,931056PC050500FIS,931056PC051000FIS,931056PC060200FIS,931056PC060500FIS,931166PC031000FIS,931166PC031000JIS,93333PC021000JGe,93333PC042000JGe,93333PC051000JGe,93333PC070200JGe,93333PC070250JGe,93333PC091500JGe,93333PC091500NGe,93333PM100750JGe,93333PM101000JGe,950248PC031000JNo,950248PC070200JNo,950248PC091500JNo,950267PC031000NIS,950267PC081000NIS,950272PC020500FIS,950272PC021000FIS,950272PC080500FIS,950272PC080500JIS,950272PC081000FIS,950272PC081000JIS,950272PC091500JIS,950272PC091500NIS,950272PT081000JIS,950289PC030500NIS,950289PC030750NIS,950289PC031000NIS,950294PC050500FIb,950294PC051000AIb,950294PC051000FIb,950294PC051000JIb,950294PC070250FIb,950294PC070300FIb,950554PC020500AIb,950554PC020750AIb,950554PC021000AIb,950554PC030750AIb,950554PC031000AIb,950554PC031100AIb,950554PC060350AIb,950554PC070200AIb,950554PT070200AIb,950554PT070250AIb,950574PC051000JNo,950978PC010200JBe,950978PC091500JBe,951063PC030500AIb,951063PC030500FIb,951063PC031000AIb,951063PC031000FIb,951063PC031100AIb,951063PC051000FIb,951163PC020500JIS,951163PC021000JIS,951163PT020750JIS,951163PT021000JIS,951168PC042000JIb,951203PC010200JIS,951203PC010250JIS,951203PC021000JIS,951203PC030500FIS,951203PC031000AIS,951203PC070250FIS,951203PC070250JIS,951203PT021000JIS,951220PC051000NIb,951278PC070200FNo,951278PC070200JNo,951278PC070250JNo,951519PC050750AIb,951519PC050750FIb,951519PC051000AIb,951643PC042000FNo,951643PC050500FNo,951643PC051000FNo,951643PC060300FNo,951643PC060400FNo,951643PC060500FNo,951643PI170200ANo,951659PC021000JNo,951829PC031000AIb,951829PC091500AIb,951953PC050500AIS,951953PC051000AIS,951994PC031000ANo,952025PC070150FBe,952026PC010150JBe,952026PC010200JBe,952026PC010250ABe,952026PC010250JBe,952026PC031000JBe,952026PC051000JBe,952026PC080750JBe,952026PC081000ABe,952026PC081000JBe,952026PC091500JBe,952026PT080750JBe,952026PT081000JBe,952028PC050500FBe,952028PC051000ABe,952028PC051000FBe,952028PC051000JBe,952028PC060500FBe,952029PC050500FBe,952029PC050750FBe,952029PC051000FBe,952031PC010200JBe,952031PC010250JBe,952031PC031000JBe,952031PC081000JBe,952031PT070200JBe,952063PC021000JNo,952160PC070150JBe,952160PC070200JBe,952160PC070250JBe,952211PC030500AGe,952211PC030750AGe,952211PC031000AGe,952211PC031100JGe,952297PC031000JNo,952297PC042000JNo,952297PC080750FNo,952297PM101000JNo,952297PT020500JNo,952297PT021000JNo,952339PC021000JNo,952429PC031000JIb,952429PC042000JIb,952429PC070200JIb,952429PC081000JIb,952429PC091500JIb,952429PT081000JIb,952448PC021000JNo,952448PC031000JNo,952448PC031000NNo,952448PC042000JNo,952448PC070200JNo,952448PT021000NNo,952554PC010200JIb,952554PC031000AIb,952554PC031000JIb,952554PC031100FIb,952554PC091500JIb,952566PC030500AIS,952566PC031000AIS,952566PC050500AIS,952566PC051000AIS,952570PC060200FIS,952570PC060250FIS,952570PC060375FIS,952570PC060400FIS,952570PC060500FIS,952570PE060400FIS,952573PC050500AIS,952573PC051000AIS,952700PC050500AIS,952700PC051000AIS,952700PC051000FIS,952753PA060300RGe,952753PA060400RGe,952753PA060440RGe,952753PH060300RGe,952753PH060400RGe,952753PH060440RGe,952764PC070150FGe,952764PC070200AGe,952764PC070200FGe,952764PC070250FGe,952764PT070200AGe,952764PT070200FGe,952764PT070250AGe,952764PT070250FGe,952764PT070300AGe,952764PT070300FGe,952764PT070350FGe,952843PC042000JNo,952843PT021000JNo,952859PC031000JNo,952859PC042000JNo,952859PC070200FNo,952859PC070200JNo,952859PC070250JNo,952859PC070330JNo,952859PT021000JNo,952872PC031000AIb,952872PC051000AIb,952886PC042000JIb,952903PC031000AIS,952913PA060200RIS,952913PA060300RIS,952913PA060400RIS,952913PA060500RIS,952913PE060300FIS,952913PE060375FIS,952913PE060400FIS,952913PE060500FIS,952913PH060200RIS,952913PH060300RIS,952913PH060400RIS,952913PH060500RIS,952918PC070200ANo,952918PT070200ANo,952918PT070300ANo,952918PT070350ANo,952944PC042000JNo,952944PT021000JNo,952980PC031000ANo,952980PC031000JNo,952980PC042000JNo,953053PC050500AIS,953053PC051000AIS,953054PC031000NNo,953065PC010180JGe,953065PC010200AGe,953065PC010200JGe,953065PC030500AGe,953065PC031000AGe,953065PC050500AGe,953065PC050500FGe,953065PC050750AGe,953065PC051000AGe,953065PC051000FGe,953065PC060200AGe,953065PC060350AGe,953065PC060500AGe,953065PC060500FGe,953065PC070200AGe,953065PC070250AGe,953065PC070330FGe,953065PT070200AGe,953065PT070200FGe,953065PT070250AGe,953065PT070330AGe,953068PC030500AGe,953068PC031000AGe,953072PC031000AIb,953072PC081000AIb,953082PC031000AIb,953082PC031000FIb,953148PM100500JIS,953148PM100750JIS,953148PM101000JIS,953250PC030500ANo,953250PC031000ANo,953250PT070200ANo,953250PT070300ANo,953250PT070350ANo,953258PC020500ANo,953258PC021000JNo,953258PC060200FNo,953258PC060500JNo,953258PT020500ANo,953258PT020750ANo,953258PT021000ANo,953258PT070200ANo,953258PT070330ANo,953258PT070350ANo,953355PC042000JIS,953413PC021000JNo,953413PC031000ANo,953413PC031000JNo,953413PC070150ANo,953413PC070200JNo,953413PC070350FNo,953413PC070350JNo,953413PT020500JNo,953413PT021000JNo,953433PC070200JNo,953433PT070200JNo,953460PT020500ANo,953460PT020500JNo,953460PT021000JNo,953483PC041000JNo,953483PC041500JNo,953483PC042000JNo,953546PC031000JIb,953546PC042000JIb,953546PC081000JIb,953604PC010200AIb,953604PC010200JIb,953604PC050500AIb,953604PC050500FIb,953604PC051000AIb,953604PC051000FIb,953604PC051000JIb,953604PC051000NIb,953614PC031000AIb,953628PS--------0078BIb,953628PS--------0078LIb,953628PSFA1000J-R020CIb,953628PSFA1000J-R020VIb,953628PS------------PIb,953628PS------------SIb,953633PC050500FIS,953633PC050750FIS,953633PC051100FIS,953663PC050500FIS,953663PC051000FIS,953663PC051000JIS,953663PC060250FIS,953663PC060375FIS,953663PC060500FIS,953663PE060250FIS,953663PE060375FIS,953663PE060400FIS,953663PE060500FIS,953675PC042000JIS,953735PC031000AGe,953735PC050500FGe,953735PC051000AGe,953735PC051000FGe,953735PC051000JGe,953735PC081000AGe,953789PC030500FIb,953789PC030750FIb,953789PC031000AIb,953789PC031000FIb,953789PC031100FIb,953789PC060300FIb,953789PC060350AIb,953789PC060500FIb,953791PC031000AIb,953791PC031000JIb,953797PC031000JIS,953797PC070250JIS,953797PC070330JIS,953825PC031000AIb,953880PC060400JNo,953880PC060500JNo,953923PC021000JGe,953923PC042000JGe,953923PC051000JGe,953923PC051000WGe,953923PC091500JGe,953923PT020500JGe,953923PT020500WGe,953923PT021000JGe,953923PT021000WGe,954015PC051000AIS,954030PC042000JIb,954030PC051000AIb,954030PC051000JIb,954030PC070200AIb,954030PC070200JIb,954090PC031000AIb,954090PC051000AIb,954168PC031000AIb,954168PC031000FIb,954168PC050500AIb,954168PC050750AIb,954168PC051000AIb,954168PC051000JIb,954179PC050500AIS,954179PC051000AIS,954259PC042000JIS,954259PC051000AIS,954358PC051000JNo,954526PC042000JGe,954542PC042000JNo,954542PC051000JNo,954598PC021000JGe,954598PC060200AGe,954598PC060500JGe,954598PT020500JGe,954598PT021000JGe,954613PC050500FIb,954613PC051000FIb,954669PC031000AIb,954669PC051000AIb,954705PC070200FNo,954705PC070200JNo,954705PC070250ANo,954705PC070250JNo,954705PC070300FNo,954705PT070200FNo,954705PT070250ANo,954705PT070250JNo,954705PT070300FNo,954707PC080500AIS,954707PC080500FIS,954707PC081000AIS,954707PT081000AIS,954717PC050500FIS,954721PC051000AIS,954721PC051000JIS,954721PC051000PIS,954776PC010200JIb,954776PC091500JIb,954789PC010200JGe,954789PC010250JGe,954789PC031000JGe,954789PC031000WGe,954789PC070200JGe,954789PC091500JGe,954790PC031000NNo,954790PT020500JNo,954790PT021000ANo,954790PT021000JNo,954854PC020500JIS,954854PC020750JIS,954854PC021000JIS,954854PC021000NIS,954913PC050500FNo,954913PC050750ANo,954913PC050750FNo,954913PC051000JNo,954913PC051100JNo,954964PC031000JNo,955039PC042000JNo,955080PC020500JGe,955080PC021000JGe,955080PT021000JGe,955164PC010200AIb,955164PC031000AIb,955167PC051000ABe,955167PC051000FBe,955167PC051000JBe,955167PC070200ABe,955167PC070250ABe,955170PC080500ANo,955170PC081000ANo,955170PT080500ANo,955170PT081000ANo,955602PT021000ANo,955612PC030500FNo,955612PC030750FNo,955612PC030750JNo,955612PC031000ANo,955612PC031000JNo,955616PC070200JIS,955616PC070250AIS,955690PC031000ANo,955755PC051000AIS,955755PC051000JIS,955755PC051000PIS,955801PC021000JNo,955980PC010200JBe,955980PC020500JBe,955980PC021000JBe,955980PC091500JBe,17163181PC051000FIS,17320105PC031000AIS,907521PT020750JIb,925857PC050500FIb,930971PC051000FIS,93333PC020500AGe,950554PC070200FIb,951829PC030500AIb,953065PT081000AGe,953068PC031000JGe,955164PC010200JIb,955164PC031000JIb,93333PC020500JGe,952948PT070200ANo,953065PC081000AGe,954913PT021000JNo
201401,326.4,421.76,339.3,"1,777.50",175.92,0,0,0,0,0,0,0,"3,105.30","1,026.88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,402.24","8,005.44",0,"1,232.25",0,0,0,0,501,190.13,75.32,0,168,723.8,"2,908.80",72.64,"8,414.72",0,"1,580.60",0,0,84,147.25,411.6,294.6,0,0,0,419.7,"1,073.70","1,171.50",481.5,201.3,"11,859.30",0,0,0,"2,523.96",0,0,"3,789.00",0,0,351,390,0,"1,125.60",0,814.2,0,172.2,710.7,"11,208.00",756.8,0,0,636.6,"1,095.25",390.3,0,0,0,802.5,0,0,0,0,0,0,0,0,0,0,0,48.6,592.5,0,0,0,0,"7,517.81",385.13,"1,345.88",883.88,460.44,0,0,0,0,417.76,0,"1,421.56",0,0,0,0,0,0,884.1,251.25,256.5,0,0,0,112.8,"3,324.30",0,0,453.88,624.4,151.5,0,0.84,0,0.9,0,0,0,0,243,0,0,"10,810.20","13,029.00","7,844.76",655.56,0,"17,186.63",0,"3,586.88","3,195.00",0,243.38,0,0,0,0,"7,846.20",62.08,672.32,"4,429.50",692.24,614.63,0,0,874.13,117,47.63,0,0,0,0,0,523.5,0,319,217.5,0,0,0,"4,590.96",0,0,512.96,0,0,148.5,0,564.25,432,"2,222.70",0,0,0,"4,974.90",0,0,0,"3,154.80","2,088.62","4,848.06","2,775.42",143.82,308.1,"12,269.10",6,0,0,"19,171.13","4,420.44",0,0,33.9,"1,582.20","1,625.70","1,309.44",0,0,276.3,"1,229.28",0,0,79.2,618.6,"2,915.84",20.16,0,236.4,51,289.2,"4,602.00",0,"15,120.38",0,"4,329.60",0,0,216.3,0,0,"3,676.16",0,0,94.8,"1,829.10","6,660.96","2,112.30","8,134.32",810.3,"1,027.68",0,0,"2,576.10",302.5,0,843.2,"5,653.13",0,355.88,6.12,0,"1,587.75",0,168.39,139.32,0,0,0,0,0,0,0,"7,387.50","6,015.04",0,125.76,0,0,89.7,"1,127.36","3,168.00",450.36,441.38,"1,161.75",0,112.2,0,0,0,0,0,"3,042.60","1,270.92",74.8,134.64,"3,097.74","2,703.00","1,439.56",0,0,0,0,0,0,"7,016.10","1,295.74","8,516.32",0,0,0,0,0,186,732.25,287.98,96.9,0,316.13,343.5,405.75,383.18,"1,293.36",295.46,0,0,0,"1,079.10",146.25,131.63,"4,427.82",436.5,0,0,"2,537.60",0,0,"14,478.60",0,97,"8,481.60",0,223.16,"2,280.60","1,725.12",0,0,447.6,0,0,"1,922.70",0,126.75,0,553.28,87.3,291.9,0,0,0,0,"1,257.66",0,442.68,0,0,0,0,0,110.04,0,217.28,0,439.68,158.4,0,0,0,0,0,0,787.85,445.4,0,0,"3,079.04",957.9,0,57.84,"15,285.30",0,"24,917.76",245.7,"2,865.00",759.9,571.88,0,0,19.8,"1,440.30",0,15,0,908.5,0,"1,219.52",0,349.47,0,0,111.9,0,837.6,"4,636.16",0,0,0,0,942,"3,173.40",787.75,0,"2,557.13",0,"4,469.52",262.56,0,0,676.8,"1,493.25",85.92,0,0,236.7,666,0,0,0,0,0,"1,355.28",0,0,0,"1,637.40",0,0,"2,529.90",910.72,0,0,0,0,510,0,"2,588.40",0,0,0,0,0,110.4,958.08,940.32,0,173.1,"10,910.40",609,0,0,0,"1,036.20",126.3,"3,090.60",0,0,0,0,0,0,0,488.25,345,0,0,513.75,"1,212.38",0,0,20.16,145.25,177.28,0,0,0,148.24,0,"1,301.70","10,170.00","1,129.92",0,0,0,0,0,"11,552.00",0,"8,832.64","16,925.40","5,329.60",0,0,"3,671.64","2,180.40",0,349.16,0,706.24,"1,220.16",0,782.68,"1,008.96",0,"1,333.76",0,0,0,0,0,0,0,"3,601.13",0,0,0,0,0,939,"1,492.25",0,0,490.2,"1,848.30",0,777.9,284,0,455.84,118.08,0,487.2,72.9,733.5,293,756.38,25.5,"3,684.48",0,"1,055.40",0,"5,226.48",0,0,0,"6,075.84",0,0,0,0,704.48,0,0,0,0,156.48,0,"1,541.25",101.63,0,0,0,0,0,745.5,0,0,0,0,218.63,0,0,173.25,0,0,0,546,0,0,988.88,0,0,577.8,503.4,628.48,389.5,"7,605.00",265.13,741.38,"2,974.50","2,647.50",0,0,0,0,0,0,0,0,495.75,769.5,923.25,917.25,0,"7,360.20",0,378,744.5,0,0,0,0,0,0,291.3,"10,947.30","2,797.44",0,0,931.84,0,"3,046.13","4,168.13","2,341.80",720.46,"8,572.88",137.63,187.68,0,251.63,0,186.38,0,"4,030.50",0,0,0,0,0,0,0,"4,585.80",360.9,"1,243.50",0,"1,808.25",783.6,0,"1,808.80","3,562.56","2,816.40",145.5,"2,216.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,457.2,0,0,143,0,"1,515.25",0,0,0,0,0,"3,892.80","1,060.20",0,0,526.8,"518,007.00","514,138.00","4,275.80",0,0,0,0,0,0,766.4,0,155.84,0,302.26,182.58,182.24,288.32,0,138.04,290.75,"22,284.30",549.76,0,998.8,0,0,0,984,0,"4,813.50",0,0,0,0,"4,651.50",0,0,0,520.5,"1,591.50",141.38,"6,153.84",0,235.25,570.24,0,57.6,0,0,147.6,0,0,96.25,"2,393.60",311.36,524.63,0,"14,728.20","2,573.76","4,265.40",0,0,0,"1,956.48",0,0,0,337.75,0,535.04,0,0,0,0,0,0,0,0,0,0,"3,169.50","4,506.24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
